task,crop,dr,model,seed,score,fit_seconds,n_train,n_test,best_params,epochs_run
regression,Onion,MDS,MLP,0,0.4787111282348633,171.9733388288878,642,192,"{""hidden"": [32, 16], ""dropout"": 0.0, ""lr"": 0.001}",33.0
regression,Onion,MDS,MLP,1,0.5039552450180054,174.6397628779523,656,172,"{""hidden"": [128, 64], ""dropout"": 0.2, ""lr"": 0.001}",50.0
regression,Onion,MDS,MLP,2,0.4120275378227234,194.67854956304652,634,190,"{""hidden"": [128, 64], ""dropout"": 0.0, ""lr"": 0.001}",43.0
regression,Onion,MDS,MLP,3,0.3647927641868591,188.89743715710935,651,182,"{""hidden"": [64, 32], ""dropout"": 0.0, ""lr"": 0.001}",46.0
regression,Onion,MDS,MLP,4,0.504389762878418,168.16220533987507,630,195,"{""hidden"": [32, 16], ""dropout"": 0.1, ""lr"": 0.001}",98.0
regression,Onion,MDS,MLP,5,0.4789769053459167,157.22152732685208,634,184,"{""hidden"": [128, 64], ""dropout"": 0.0, ""lr"": 0.001}",45.0
regression,Onion,MDS,MLP,6,0.46438729763031,179.21666000969708,633,192,"{""hidden"": [128, 64], ""dropout"": 0.2, ""lr"": 0.001}",36.0
regression,Onion,MDS,MLP,7,0.5022757649421692,180.12289139116183,647,178,"{""hidden"": [64, 32], ""dropout"": 0.1, ""lr"": 0.001}",34.0
regression,Onion,MDS,MLP,8,0.3784070014953613,178.01815110910684,642,183,"{""hidden"": [128, 64], ""dropout"": 0.0, ""lr"": 0.001}",113.0
regression,Onion,MDS,MLP,9,0.5370009541511536,198.7682607122697,626,192,"{""hidden"": [32, 16], ""dropout"": 0.0, ""lr"": 0.001}",68.0
regression,Onion,MDS,Mamba SSM,0,0.5166652202606201,2760.7377960309386,642,192,"{""K"": 4, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",32.0
regression,Onion,MDS,Mamba SSM,1,0.502469539642334,3145.061420153012,656,172,"{""K"": 6, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.001}",33.0
regression,Onion,MDS,Mamba SSM,2,0.4470859169960022,3041.1589679579483,634,190,"{""K"": 6, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",31.0
regression,Onion,MDS,Mamba SSM,3,0.404695451259613,2713.5385760699864,651,182,"{""K"": 6, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",86.0
regression,Onion,MDS,Mamba SSM,4,0.4931938648223877,3016.480718380073,630,195,"{""K"": 4, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",24.0
regression,Onion,MDS,Mamba SSM,5,0.5026618242263794,2772.928875922924,634,184,"{""K"": 4, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",30.0
regression,Onion,MDS,Mamba SSM,6,0.4384235739707947,2869.8901565319397,633,192,"{""K"": 4, ""units"": 32, ""dropout"": 0.3, ""lr"": 0.001}",36.0
regression,Onion,MDS,Mamba SSM,7,0.5374161005020142,3044.8627287619747,647,178,"{""K"": 6, ""units"": 32, ""dropout"": 0.2, ""lr"": 0.001}",42.0
regression,Onion,MDS,Mamba SSM,8,0.3323209285736084,2927.365260347957,642,183,"{""K"": 4, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.001}",66.0
regression,Onion,MDS,Mamba SSM,9,0.4982770681381225,3117.790354100056,626,192,"{""K"": 6, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",46.0
regression,Onion,MDS,RNN GRU,0,0.5005499124526978,724.4712278259685,642,192,"{""K"": 6, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",78.0
regression,Onion,MDS,RNN GRU,1,0.5299690961837769,712.5214494179236,656,172,"{""K"": 4, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",58.0
regression,Onion,MDS,RNN GRU,2,0.4681134223937988,754.32630780607,634,190,"{""K"": 4, ""units"": 32, ""dropout"": 0.2, ""lr"": 0.0003}",67.0
regression,Onion,MDS,RNN GRU,3,0.4932196140289306,790.5125678490149,651,182,"{""K"": 6, ""units"": 32, ""dropout"": 0.3, ""lr"": 0.001}",52.0
regression,Onion,MDS,RNN GRU,4,0.5405832529067993,686.791437385953,630,195,"{""K"": 6, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",93.0
regression,Onion,MDS,RNN GRU,5,0.4968453049659729,727.5491570739541,634,184,"{""K"": 6, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",64.0
regression,Onion,MDS,RNN GRU,6,0.5044608116149902,571.6219011070207,633,192,"{""K"": 6, ""units"": 32, ""dropout"": 0.3, ""lr"": 0.001}",50.0
regression,Onion,MDS,RNN GRU,7,0.5314768552780151,693.6144397109747,647,178,"{""K"": 6, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",60.0
regression,Onion,MDS,RNN GRU,8,0.3757035136222839,718.9244460019981,642,183,"{""K"": 4, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",66.0
regression,Onion,MDS,RNN GRU,9,0.5160061120986938,707.4496711639222,626,192,"{""K"": 6, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",36.0
regression,Onion,MDS,Random forest,0,0.579167382096669,14.877003177069128,730,192,"{""n_estimators"": 100, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Onion,MDS,Random forest,1,0.4989894537642595,15.454720167908818,750,172,"{""n_estimators"": 100, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
regression,Onion,MDS,Random forest,2,0.4043079652166356,15.322412843815982,732,190,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Onion,MDS,Random forest,3,0.427346307903064,14.58699952531606,740,182,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Onion,MDS,Random forest,4,0.4825681128334181,14.7280665198341,727,195,"{""n_estimators"": 100, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Onion,MDS,Random forest,5,0.5051717575056109,17.027975336648524,738,184,"{""n_estimators"": 100, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Onion,MDS,Random forest,6,0.5347976516543659,14.481930386275051,730,192,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Onion,MDS,Random forest,7,0.5723457551726081,14.950985990930349,744,178,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Onion,MDS,Random forest,8,0.3470822311056003,15.18369544390589,739,183,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Onion,MDS,Random forest,9,0.5356660299340699,14.599927900824696,730,192,"{""n_estimators"": 100, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Onion,MDS,TabPFN,0,0.5646950006484985,32.0203802860342,730,192,"{""model"": ""tabpfn-v3-default""}",
regression,Onion,MDS,TabPFN,1,0.5339938402175903,32.35030661383644,750,172,"{""model"": ""tabpfn-v3-default""}",
regression,Onion,MDS,TabPFN,2,0.4367852807044983,31.83045005099848,732,190,"{""model"": ""tabpfn-v3-default""}",
regression,Onion,MDS,TabPFN,3,0.4261296391487121,32.20892958715558,740,182,"{""model"": ""tabpfn-v3-default""}",
regression,Onion,MDS,TabPFN,4,0.5071880221366882,31.64317986089736,727,195,"{""model"": ""tabpfn-v3-default""}",
regression,Onion,MDS,TabPFN,5,0.4924479126930237,32.66917737014592,738,184,"{""model"": ""tabpfn-v3-default""}",
regression,Onion,MDS,TabPFN,6,0.5042452812194824,32.451210506260395,730,192,"{""model"": ""tabpfn-v3-default""}",
regression,Onion,MDS,TabPFN,7,0.5092816352844238,32.58769987896085,744,178,"{""model"": ""tabpfn-v3-default""}",
regression,Onion,MDS,TabPFN,8,0.3917239904403686,32.701953541021794,739,183,"{""model"": ""tabpfn-v3-default""}",
regression,Onion,MDS,TabPFN,9,0.517630398273468,32.367567126173526,730,192,"{""model"": ""tabpfn-v3-default""}",
regression,Onion,MDS,k-NN,0,0.5549113750457764,5.029188361950219,730,192,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Onion,MDS,k-NN,1,0.5009357929229736,4.851113629993051,750,172,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Onion,MDS,k-NN,2,0.3553477525711059,5.750165920238942,732,190,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Onion,MDS,k-NN,3,0.3927363157272339,4.909406200051308,740,182,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Onion,MDS,k-NN,4,0.4528171420097351,5.650931863114238,727,195,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Onion,MDS,k-NN,5,0.4691290259361267,5.0301370630040765,738,184,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Onion,MDS,k-NN,6,0.520354151725769,5.6330381562002,730,192,"{""n_neighbors"": 5, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Onion,MDS,k-NN,7,0.550262987613678,4.442692539654672,744,178,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Onion,MDS,k-NN,8,0.3416922688484192,5.6593518713489175,739,183,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Onion,MDS,k-NN,9,0.5049701929092407,5.439196549355984,730,192,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Onion,No Reduction,Decision tree,0,0.4586150196392028,0.3399966051802039,730,192,"{""max_depth"": 5, ""min_samples_split"": 5}",
regression,Onion,No Reduction,Decision tree,1,0.4850123898337168,0.3462266302667558,750,172,"{""max_depth"": 5, ""min_samples_split"": 20}",
regression,Onion,No Reduction,Decision tree,2,0.374471540025144,0.3367114206776023,732,190,"{""max_depth"": 5, ""min_samples_split"": 20}",
regression,Onion,No Reduction,Decision tree,3,0.3936864069391254,0.3415861520916223,740,182,"{""max_depth"": 5, ""min_samples_split"": 20}",
regression,Onion,No Reduction,Decision tree,4,0.4607618147073617,0.3366997810080647,727,195,"{""max_depth"": 5, ""min_samples_split"": 20}",
regression,Onion,No Reduction,Decision tree,5,0.4242047511973138,0.3458328959532082,738,184,"{""max_depth"": 4, ""min_samples_split"": 5}",
regression,Onion,No Reduction,Decision tree,6,0.5100378750522467,0.3324587270617485,730,192,"{""max_depth"": 5, ""min_samples_split"": 10}",
regression,Onion,No Reduction,Decision tree,7,0.4853049495598276,0.3615997009910643,744,178,"{""max_depth"": 4, ""min_samples_split"": 20}",
regression,Onion,No Reduction,Decision tree,8,0.2543767543545416,0.3386263810098171,739,183,"{""max_depth"": 5, ""min_samples_split"": 20}",
regression,Onion,No Reduction,Decision tree,9,0.4949729958595606,0.3344292668625712,730,192,"{""max_depth"": 5, ""min_samples_split"": 20}",
regression,Onion,No Reduction,LSTM,0,0.5422508716583252,513.9055192419328,642,192,"{""K"": 4, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",78.0
regression,Onion,No Reduction,LSTM,1,0.4947971701622009,595.5389427030459,656,172,"{""K"": 4, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",58.0
regression,Onion,No Reduction,LSTM,2,0.4345849156379699,568.8307907579001,634,190,"{""K"": 4, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",43.0
regression,Onion,No Reduction,LSTM,3,0.4328083992004394,528.8207728390116,651,182,"{""K"": 4, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",56.0
regression,Onion,No Reduction,LSTM,4,0.5282725095748901,595.1852045599371,630,195,"{""K"": 4, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",119.0
regression,Onion,No Reduction,LSTM,5,0.5020347833633423,496.90492714592256,634,184,"{""K"": 4, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.001}",54.0
regression,Onion,No Reduction,LSTM,6,0.518728494644165,526.1532613078598,633,192,"{""K"": 6, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",83.0
regression,Onion,No Reduction,LSTM,7,0.489021360874176,528.3953801810276,647,178,"{""K"": 4, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",34.0
regression,Onion,No Reduction,LSTM,8,0.3977360725402832,517.4643275791313,642,183,"{""K"": 6, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.001}",43.0
regression,Onion,No Reduction,LSTM,9,0.5391199588775635,572.3874918471556,626,192,"{""K"": 4, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",68.0
regression,Onion,No Reduction,MLP,0,0.5496824979782104,133.38256299681962,642,192,"{""hidden"": [32, 16], ""dropout"": 0.0, ""lr"": 0.001}",57.0
regression,Onion,No Reduction,MLP,1,0.5174503922462463,113.40095198014752,656,172,"{""hidden"": [32, 16], ""dropout"": 0.0, ""lr"": 0.001}",31.0
regression,Onion,No Reduction,MLP,2,0.4019734263420105,134.78354112198576,634,190,"{""hidden"": [128, 64], ""dropout"": 0.1, ""lr"": 0.001}",33.0
regression,Onion,No Reduction,MLP,3,0.4164466857910156,127.75776973506436,651,182,"{""hidden"": [128, 64], ""dropout"": 0.1, ""lr"": 0.001}",71.0
regression,Onion,No Reduction,MLP,4,0.4748358726501465,120.59349419595674,630,195,"{""hidden"": [64, 32], ""dropout"": 0.1, ""lr"": 0.001}",78.0
regression,Onion,No Reduction,MLP,5,0.4707146286964416,115.200252271723,634,184,"{""hidden"": [32, 16], ""dropout"": 0.1, ""lr"": 0.001}",34.0
regression,Onion,No Reduction,MLP,6,0.5240005254745483,121.39048316609114,633,192,"{""hidden"": [128, 64], ""dropout"": 0.3, ""lr"": 0.001}",67.0
regression,Onion,No Reduction,MLP,7,0.5150848627090454,113.23362846905366,647,178,"{""hidden"": [128, 64], ""dropout"": 0.2, ""lr"": 0.001}",52.0
